result,mean_10_home_goal,mean_10_home_possesion_pct,mean_10_home_shot_on_goal,mean_10_home_shot,mean_10_home_corner,mean_10_away_goal,mean_10_away_possesion_pct,mean_10_away_shot_on_goal,mean_10_away_shot,mean_10_away_corner
3,2.3,0.6940000000000001,5.9,16.3,8.8,1.2,0.40199999999999997,4.3,11.7,3.7
0,0.6,0.358,2.7,7.1,4.4,1.8,0.465,4.7,9.6,3.5
0,1.9,0.479,6.2,15.7,6.8,1.6,0.529,4.7,13.4,4.8
1,1.0,0.41600000000000004,3.3,9.2,4.1,1.3,0.557,4.3,14.0,5.3
0,1.3,0.671,5.6,15.6,6.8,1.7,0.45899999999999996,4.6,9.1,3.7
3,0.6,0.35100000000000003,2.6,7.2,5.0,0.8,0.479,3.2,9.7,4.5
3,0.9,0.43899999999999995,3.6,10.6,4.6,1.0,0.484,4.6,12.3,5.0
3,1.6,0.43600000000000005,4.6,11.5,5.5,0.9,0.5109999999999999,3.6,11.0,4.5
3,0.7,0.46900000000000003,4.0,12.1,4.1,0.4,0.397,2.7,7.0,4.6
1,1.0,0.42300000000000004,3.0,9.0,4.0,0.8,0.368,2.5,8.0,2.0
1,1.1,0.521,4.2,10.9,5.0,1.2,0.655,4.0,13.4,6.5
3,1.4,0.616,6.2,16.0,6.9,1.7,0.438,4.4,8.8,3.4
1,1.2,0.49800000000000005,5.2,14.8,7.1,0.8,0.445,3.0,9.4,4.6
0,0.9,0.526,4.4,16.0,7.9,1.5,0.576,4.3,13.7,5.6
3,1.7,0.418,4.4,11.5,5.2,1.6,0.595,4.7,14.1,6.3
3,2.4,0.675,6.7,16.5,8.1,0.9,0.5189999999999999,3.6,9.9,5.0
1,1.0,0.41600000000000004,3.5,9.3,3.5,1.4,0.542,3.9,12.4,5.3
0,0.9,0.43900000000000006,3.3,10.5,5.1,0.8,0.532,3.2,9.5,4.9
0,0.8,0.6599999999999999,4.2,14.6,7.1,1.0,0.477,3.7,11.0,4.1
1,1.1,0.41899999999999993,4.1,12.8,4.4,1.0,0.485,5.0,12.5,4.4
3,1.9,0.489,4.3,10.3,3.2,1.1,0.40700000000000003,3.1,9.0,3.3
0,2.0,0.694,6.4,17.4,8.9,1.1,0.5349999999999999,5.0,11.4,4.2
0,0.3,0.475,3.1,10.8,4.2,2.2,0.592,5.3,13.8,4.9
0,0.7,0.45999999999999996,3.0,9.3,4.7,0.7,0.392,3.1,9.6,3.9
0,1.0,0.5090000000000001,5.3,14.3,7.0,1.9,0.627,4.9,13.1,6.1
3,0.8,0.43,2.7,8.1,3.3,0.8,0.37,2.5,8.2,2.0
0,1.2,0.507,4.9,14.4,7.0,1.1,0.48699999999999993,3.5,10.1,4.3
0,0.3,0.501,3.2,11.1,4.9,1.7,0.5860000000000001,4.5,13.1,6.8
3,2.7,0.603,6.9,16.8,5.9,1.1,0.41200000000000003,4.0,12.0,3.8
3,2.0,0.525,5.1,13.5,5.1,0.3,0.395,2.4,6.5,4.0
3,1.4,0.515,4.1,13.6,5.9,0.9,0.477,3.3,9.7,3.8
0,1.0,0.519,3.8,10.3,4.6,0.9,0.4630000000000001,3.6,9.9,4.5
1,0.5,0.36200000000000004,2.4,6.7,3.9,0.7,0.356,3.6,9.1,4.6
1,1.3,0.602,5.5,14.5,5.5,0.8,0.6279999999999999,4.1,13.2,6.4
1,1.8,0.421,4.7,12.4,5.2,1.7,0.571,4.4,13.1,5.5
3,1.1,0.5509999999999999,4.7,16.0,7.8,0.5,0.348,3.0,8.0,4.4
0,1.1,0.53,4.9,14.3,6.7,1.3,0.39699999999999996,4.3,11.4,3.4
3,1.5,0.5900000000000001,5.9,14.3,5.5,0.4,0.39,2.0,5.3,3.8
0,0.8,0.454,3.4,10.8,4.7,2.0,0.556,4.7,13.4,5.0
0,1.9,0.5010000000000001,5.0,12.4,4.6,2.4,0.5820000000000001,5.2,12.7,4.0
0,1.3,0.495,4.1,12.6,5.2,2.1,0.631,5.4,14.1,6.0
3,1.1,0.522,4.2,11.7,4.7,0.9,0.40800000000000003,3.5,9.4,4.2
3,1.2,0.5029999999999999,4.3,13.9,6.3,0.9,0.493,3.9,11.5,4.0
1,0.8,0.465,2.9,9.3,4.6,1.2,0.406,3.2,8.8,3.0
3,2.8,0.5980000000000001,6.9,16.6,5.6,0.8,0.4600000000000001,3.6,9.7,4.8
1,0.9,0.48999999999999994,3.2,10.2,4.6,1.3,0.5119999999999999,3.5,10.2,3.8
1,1.3,0.43099999999999994,4.6,14.2,4.4,1.2,0.489,3.4,9.8,3.9
0,1.8,0.502,4.4,11.1,3.9,1.1,0.5279999999999999,4.8,11.1,4.4
0,2.3,0.671,6.8,18.3,8.3,1.8,0.561,4.4,12.5,6.7
0,0.3,0.5050000000000001,3.1,11.6,5.1,0.9,0.45600000000000007,3.0,9.2,4.4
3,0.7,0.35100000000000003,2.6,7.3,4.0,0.7,0.528,3.7,10.3,5.7
0,0.8,0.42299999999999993,2.3,6.6,2.9,1.2,0.62,4.8,14.5,6.6
1,1.0,0.558,4.6,17.1,8.4,1.4,0.437,3.8,8.7,3.2
3,2.0,0.418,4.5,10.9,4.8,1.5,0.57,4.4,13.9,6.0
3,0.6,0.665,4.6,15.8,7.4,0.8,0.45199999999999996,4.5,11.5,3.7
3,1.2,0.527,4.7,13.7,6.5,0.4,0.41100000000000003,2.2,5.8,3.7
0,0.9,0.43699999999999994,3.5,10.7,4.7,0.5,0.36,3.1,8.0,4.3
3,1.4,0.421,4.7,14.6,4.3,1.3,0.426,4.1,11.1,3.6
0,1.6,0.622,6.7,16.5,7.6,1.3,0.367,3.0,8.9,2.1
3,3.1,0.621,7.6,17.2,6.0,0.9,0.404,3.6,9.4,4.1
1,1.4,0.499,4.0,12.6,5.0,1.0,0.493,3.9,11.2,3.8
3,1.9,0.52,5.1,12.6,4.4,1.2,0.339,2.8,8.0,2.1
1,0.5,0.657,4.4,16.3,7.3,0.6,0.367,3.3,8.0,4.3
0,1.0,0.541,4.5,13.7,6.8,1.3,0.404,3.9,10.2,4.5
1,1.5,0.588,5.7,14.2,6.0,2.1,0.5940000000000001,5.5,14.6,6.0
0,1.2,0.476,4.2,13.2,5.2,2.6,0.6,5.3,13.1,4.8
1,1.3,0.64,6.0,14.9,6.8,0.8,0.45,3.4,9.6,4.6
0,1.3,0.523,3.9,13.1,5.5,1.4,0.41899999999999993,3.3,8.2,3.0
1,1.4,0.487,4.6,12.9,5.2,1.3,0.34600000000000003,3.1,8.5,2.3
1,1.0,0.563,5.0,12.3,5.5,0.9,0.538,4.8,11.8,5.0
3,1.8,0.534,4.4,11.8,4.1,0.7,0.501,3.9,10.0,5.5
0,1.9,0.41,4.5,10.9,4.7,1.2,0.621,5.1,14.9,6.2
0,0.8,0.49499999999999994,3.3,10.9,4.5,0.9,0.46799999999999997,4.8,11.8,3.9
3,1.1,0.5269999999999999,4.6,16.7,7.2,1.6,0.56,4.2,11.9,6.3
3,0.7,0.445,3.1,10.3,4.3,0.8,0.465,3.4,10.4,5.0
1,0.9,0.483,3.9,10.6,3.9,1.4,0.597,4.9,14.5,6.7
3,2.1,0.526,5.4,12.5,4.7,0.8,0.389,2.7,7.4,2.6
3,1.2,0.635,5.8,14.7,6.4,0.9,0.49300000000000005,3.8,11.1,3.7
3,2.2,0.5439999999999999,5.2,13.0,4.2,0.3,0.41800000000000004,2.0,6.1,4.1
0,1.3,0.4109999999999999,4.3,13.9,4.4,2.1,0.5589999999999999,5.0,14.0,5.4
0,0.9,0.445,3.5,11.0,4.9,1.5,0.43499999999999994,4.5,12.7,3.6
1,0.8,0.36000000000000004,2.9,8.2,4.4,0.9,0.45,3.7,9.7,4.3
0,0.8,0.41800000000000004,2.4,7.0,2.6,2.7,0.618,5.1,14.0,4.8
0,2.1,0.54,6.1,14.0,5.1,1.0,0.365,3.6,8.7,4.7
0,2.3,0.6539999999999999,6.6,18.3,8.1,1.3,0.612,5.3,14.2,5.5
3,1.3,0.55,3.9,13.1,5.4,1.3,0.358,2.9,9.2,2.6
3,0.6,0.633,4.8,16.0,7.3,0.7,0.49400000000000005,4.3,10.9,5.6
0,0.7,0.45100000000000007,2.9,10.0,4.2,0.9,0.391,3.3,8.7,3.4
0,0.8,0.497,3.7,11.5,5.1,0.4,0.39300000000000007,2.0,6.4,4.0
0,0.9,0.36,3.1,8.7,5.0,2.0,0.579,5.7,16.4,6.1
0,1.7,0.43499999999999994,4.1,10.9,4.7,1.3,0.4109999999999999,3.0,8.0,3.0
0,1.1,0.5509999999999999,4.6,14.4,6.9,1.3,0.5429999999999999,4.8,12.4,5.1
3,2.1,0.5690000000000001,5.8,13.4,4.9,0.9,0.446,3.5,10.3,4.4
0,1.6,0.40199999999999997,4.6,14.2,4.3,2.8,0.655,5.1,13.7,5.0
0,1.0,0.374,3.2,9.4,5.3,1.8,0.45500000000000007,4.9,14.4,4.0
1,1.2,0.5279999999999999,4.6,16.4,7.0,1.6,0.44699999999999995,4.5,13.4,3.6
3,2.4,0.65,7.1,19.1,7.7,1.0,0.382,3.2,9.1,2.8
3,1.2,0.644,6.2,15.8,6.3,1.4,0.5609999999999999,4.9,13.8,6.5
3,1.9,0.42699999999999994,4.4,10.8,4.2,0.7,0.504,4.5,11.8,5.4
0,1.4,0.499,4.6,12.4,5.0,1.7,0.522,4.4,11.8,6.1
3,0.7,0.42800000000000005,2.8,9.5,4.5,1.5,0.38899999999999996,3.9,10.2,4.2
1,2.6,0.6369999999999999,6.0,15.1,5.7,1.0,0.491,3.9,10.4,3.8
3,1.2,0.537,4.8,17.0,7.0,2.5,0.6140000000000001,4.8,12.7,4.5
3,0.8,0.637,5.0,16.2,8.0,1.0,0.364,3.3,7.8,3.6
3,1.5,0.562,6.0,13.8,6.2,1.1,0.362,2.9,9.4,2.9
3,1.1,0.46099999999999997,4.0,11.6,5.2,1.3,0.613,5.4,14.4,5.2
0,0.3,0.5599999999999999,3.0,13.1,5.7,1.2,0.367,3.9,9.3,4.9
3,1.5,0.537,4.0,13.6,5.8,0.7,0.45899999999999996,3.3,9.6,5.0
0,2.1,0.54,6.2,13.4,5.7,1.4,0.509,3.4,10.4,4.2
0,0.9,0.45599999999999996,3.9,11.5,5.2,1.5,0.5359999999999999,4.2,12.1,6.1
0,0.6,0.45899999999999996,3.8,11.5,5.6,2.3,0.571,5.9,16.7,5.8
3,1.5,0.48100000000000004,4.6,11.3,4.7,0.9,0.499,3.7,10.6,3.7
3,0.8,0.5029999999999999,3.9,12.1,5.3,0.6,0.45899999999999996,3.4,10.1,4.8
0,0.9,0.417,3.3,9.2,3.4,2.0,0.548,4.0,11.9,5.3
0,2.7,0.628,6.3,15.7,5.6,1.8,0.576,5.5,14.9,6.0
1,1.0,0.4880000000000001,3.9,11.9,5.7,1.2,0.39699999999999996,3.2,8.8,2.8
3,1.6,0.41,4.9,15.0,4.5,0.4,0.386,1.9,6.8,3.6
0,2.1,0.578,5.6,12.9,4.7,1.2,0.479,4.8,13.1,3.9
0,1.2,0.48900000000000005,4.2,12.0,5.3,1.1,0.534,4.8,12.3,5.2
3,1.1,0.547,4.5,14.2,6.9,0.7,0.44799999999999995,3.3,9.6,5.1
0,1.1,0.64,5.8,15.0,6.2,2.1,0.541,4.9,13.4,5.1
3,1.0,0.43,3.1,8.9,3.1,1.0,0.471,4.8,12.2,3.6
0,0.3,0.526,3.3,12.7,5.3,1.5,0.38699999999999996,3.8,10.2,3.7
0,2.6,0.633,6.3,15.0,5.2,1.5,0.577,4.9,14.0,6.6
3,1.2,0.5650000000000001,5.3,12.8,5.9,1.3,0.514,3.5,10.7,4.2
3,1.2,0.49800000000000005,4.2,11.0,4.5,1.0,0.36700000000000005,3.1,8.5,3.8
3,1.4,0.545,4.6,16.7,6.7,0.8,0.43600000000000005,3.2,10.8,4.6
3,2.7,0.648,6.6,17.9,6.7,0.2,0.4619999999999999,2.7,8.6,3.0
0,0.3,0.491,2.6,10.8,3.9,2.3,0.571,6.0,17.2,6.7
3,1.0,0.631,5.3,16.2,7.6,1.4,0.39499999999999996,3.8,10.5,4.6
3,1.2,0.47400000000000003,3.4,11.4,5.2,1.2,0.379,3.9,9.5,4.9
1,1.6,0.5690000000000001,5.7,13.9,6.3,1.0,0.375,3.4,9.8,3.2
3,2.0,0.35,3.0,8.0,2.0,1.7,0.571,3.9,13.2,5.3
1,0.7,0.41600000000000004,3.2,9.3,3.4,0.0,0.47,3.0,14.0,5.0
1,2.2,0.43200000000000005,4.7,11.9,4.8,1.0,0.389,3.3,8.3,3.9
0,1.2,0.506,3.7,12.2,6.0,1.5,0.6140000000000001,5.4,15.7,5.7
1,1.1,0.634,5.9,17.5,8.2,1.5,0.5900000000000001,5.5,14.7,5.3
3,2.2,0.578,6.3,14.7,5.7,0.5,0.43499999999999994,2.8,9.9,4.4
1,1.4,0.477,4.4,11.9,5.3,1.2,0.5449999999999999,4.7,12.4,5.0
0,0.9,0.541,4.6,14.6,6.3,1.5,0.49400000000000005,3.6,10.4,4.4
3,2.1,0.41899999999999993,4.5,11.3,4.9,1.4,0.5449999999999999,4.4,12.4,5.4
1,1.8,0.38899999999999996,4.7,13.4,3.8,0.8,0.521,4.8,12.9,5.6
0,0.7,0.53,4.5,15.0,5.9,1.3,0.544,4.7,12.0,5.0
3,3.1,0.653,7.1,19.4,7.1,1.6,0.546,3.6,12.4,4.7
1,0.7,0.41500000000000004,3.4,10.7,5.4,1.4,0.53,4.0,12.3,6.1
0,0.3,0.49400000000000005,2.6,10.7,4.6,1.4,0.558,4.2,12.4,6.1
3,2.1,0.562,5.7,13.9,4.9,2.3,0.606,4.6,13.2,5.3
0,1.3,0.568,4.4,16.5,6.2,0.9,0.371,3.6,10.6,3.6
1,1.2,0.42400000000000004,3.2,10.3,4.5,0.5,0.235,1.5,7.0,2.5
0,1.7,0.41400000000000003,4.7,14.5,4.3,1.9,0.46299999999999997,5.1,14.5,4.2
3,1.6,0.383,3.2,10.6,2.9,1.2,0.4789999999999999,4.0,12.4,3.9
3,2.0,0.5599999999999999,6.1,13.5,5.6,0.6,0.48200000000000004,3.7,11.4,5.1
3,1.1,0.49000000000000005,4.2,12.4,5.2,0.8,0.531,4.7,12.1,5.9
3,1.5,0.627,6.3,15.7,5.5,1.0,0.374,3.4,8.0,3.7
0,0.7,0.46900000000000003,4.1,12.7,6.2,0.8,0.49000000000000005,3.9,10.3,5.4
3,3.0,0.61,6.4,15.1,5.5,1.6,0.5149999999999999,4.5,11.9,6.0
3,1.5,0.37499999999999994,3.1,9.4,4.0,0.7,0.34199999999999997,3.0,9.7,3.4
3,1.6,0.613,5.9,15.0,5.5,1.1,0.48200000000000004,4.2,13.4,4.9
0,1.4,0.391,3.1,10.3,3.1,0.8,0.485,3.8,12.2,5.3
3,1.4,0.492,4.6,13.1,5.1,1.5,0.414,4.4,11.5,5.0
0,0.3,0.47700000000000004,2.6,10.3,4.6,0.7,0.45,3.4,10.3,4.9
0,0.6,0.414,3.4,11.7,5.7,1.7,0.5349999999999999,3.6,12.3,4.3
0,2.0,0.5589999999999999,5.9,14.2,5.4,1.6,0.5740000000000001,6.2,15.8,5.6
0,0.7,0.548,4.4,14.8,5.5,1.0,0.2833333333333333,2.0,7.666666666666667,2.3333333333333335
3,1.3,0.5780000000000001,5.6,16.7,7.6,1.0,0.357,3.0,7.5,3.6
1,2.8,0.657,6.6,19.5,7.5,0.8,0.5039999999999999,4.5,12.6,5.7
0,2.0,0.426,4.2,11.9,4.3,1.4,0.5309999999999999,5.0,12.7,5.6
3,1.5,0.5469999999999999,4.0,15.1,5.7,1.5,0.565,4.2,12.5,6.8
1,1.6,0.398,5.0,14.5,4.2,1.3,0.541,4.4,13.6,6.1
3,1.2,0.516,4.3,13.4,6.4,1.5,0.476,3.4,8.9,4.1
1,1.0,0.425,3.4,9.5,4.0,0.8,0.5189999999999999,3.9,9.2,5.5
0,1.3,0.46499999999999997,4.5,12.1,5.2,0.7,0.479,3.7,11.7,5.2
1,1.6666666666666667,0.3633333333333333,2.6666666666666665,9.0,1.6666666666666667,2.5,0.5650000000000001,6.6,18.9,7.2
1,1.5,0.35,2.9,8.8,2.8,1.2,0.34199999999999997,3.5,8.4,3.5
1,1.8,0.5770000000000001,5.3,13.4,6.1,1.4,0.4,4.3,10.8,5.0
0,1.2,0.5509999999999999,5.2,13.5,6.3,1.8,0.48500000000000004,5.0,15.0,4.7
3,1.5,0.509,4.8,13.9,5.7,0.1,0.47300000000000003,2.5,8.5,3.3
0,2.2,0.597,5.6,16.2,5.7,1.2,0.48,4.4,13.7,5.2
0,1.4,0.5469999999999999,5.3,13.2,4.5,1.8,0.553,4.2,13.3,5.0
0,1.9,0.548,5.4,12.3,5.5,2.0,0.623,4.9,14.9,6.0
3,0.9,0.43100000000000005,3.4,10.0,4.1,1.5,0.492,3.4,9.9,4.4
1,1.4,0.45899999999999996,4.2,11.0,5.1,1.6,0.47700000000000004,4.4,13.8,4.3
3,2.5,0.599,5.7,14.8,5.7,1.1,0.376,3.9,9.4,4.0
3,1.3,0.515,4.1,13.5,6.4,0.2,0.47000000000000003,2.5,8.8,3.2
0,1.4,0.5449999999999999,5.4,13.1,6.0,2.3,0.56,6.4,18.8,7.3
0,1.0,0.38,2.0,7.5,1.5,0.8,0.512,3.7,9.4,5.7
1,1.5,0.555,5.4,15.8,7.2,1.9,0.55,4.2,13.0,5.1
0,1.9,0.39499999999999996,3.8,11.5,3.8,1.25,0.2125,1.5,5.75,1.75
3,1.8,0.5569999999999999,6.0,14.3,5.6,1.2,0.493,4.3,14.2,5.5
1,1.4,0.531,3.7,14.7,5.2,1.4,0.521,3.4,11.9,4.1
1,1.2,0.445,3.8,11.0,4.0,1.5,0.555,4.0,11.8,6.3
3,1.3,0.549,5.3,14.2,6.2,0.6,0.45,3.3,10.3,5.0
3,0.8,0.5589999999999999,4.2,14.0,4.8,1.2,0.362,3.1,8.2,3.5
1,2.0,0.597,5.5,16.0,6.1,0.7,0.318,2.9,9.8,3.2
3,1.7,0.5519999999999999,5.6,13.4,4.9,0.9,0.48900000000000005,4.6,12.3,4.9
1,0.6,0.40800000000000003,3.7,12.5,6.1,0.1,0.45999999999999996,2.3,7.6,2.6
0,1.4,0.501,4.9,14.7,6.0,1.8,0.509,5.1,15.7,5.4
1,1.4,0.525,4.8,14.4,6.9,1.0,0.377,3.4,8.1,4.0
0,1.7,0.385,4.4,13.3,4.1,1.7,0.501,3.6,9.4,4.9
3,1.3,0.481,4.9,13.6,5.7,1.3,0.5370000000000001,3.7,12.1,5.3
1,0.3,0.475,2.8,11.3,5.2,0.8,0.514,3.6,8.8,5.5
0,1.25,0.3825,3.75,11.0,2.5,1.6,0.5589999999999999,6.0,15.4,5.5
3,2.1,0.5820000000000001,6.1,14.8,6.3,1.6,0.539,5.2,13.4,5.5
3,2.8,0.665,6.9,20.0,7.7,1.4,0.387,4.2,10.5,4.8
0,1.7,0.373,3.5,10.0,4.1,0.9,0.479,3.7,11.2,5.4
0,1.3,0.329,2.9,8.3,2.5,2.8,0.58,6.6,19.2,7.8
3,1.5,0.526,5.4,15.3,7.0,1.3,0.46699999999999997,4.3,13.6,5.2
1,1.3,0.483,3.9,11.7,3.9,1.3,0.33999999999999997,2.8,7.9,3.5
0,1.4,0.542,4.0,15.0,5.3,2.0,0.5479999999999999,4.9,14.5,5.5
1,1.4,0.483,4.9,14.3,5.9,1.4,0.39099999999999996,4.2,10.0,4.6
0,1.5,0.48600000000000004,4.9,14.8,5.6,1.1,0.458,3.9,11.6,5.0
1,1.4,0.5740000000000001,5.3,15.3,6.0,0.9,0.488,4.0,11.4,5.5
3,2.2,0.549,6.0,13.8,4.7,0.1,0.438,2.0,7.3,2.5
0,1.9,0.572,5.5,15.7,6.1,3.2,0.596,7.0,19.9,7.9
3,1.8,0.398,3.7,11.2,3.4,1.6,0.516,3.7,9.5,5.0
0,1.2,0.41400000000000003,4.0,11.8,3.8,1.6,0.54,4.2,11.2,5.7
0,1.5,0.321,3.1,8.6,3.7,2.2,0.4710000000000001,5.1,15.0,5.1
0,0.3,0.4800000000000001,2.5,11.6,5.1,1.5,0.524,4.1,11.7,4.7
0,1.4,0.5509999999999999,5.5,14.0,6.5,1.9,0.518,5.5,13.3,5.1
3,1.0,0.568,4.1,14.0,4.9,0.8,0.321,3.3,10.5,3.2
0,1.0,0.339,2.8,7.9,2.7,0.8,0.501,4.0,12.0,5.4
3,1.2,0.48600000000000004,4.3,12.8,6.3,1.2,0.4600000000000001,4.0,13.5,5.8
3,1.8,0.392,3.5,10.4,3.4,3.1,0.6010000000000001,6.8,19.9,7.9
1,1.7,0.5589999999999999,5.6,16.5,7.2,0.8,0.5149999999999999,3.6,8.9,5.3
0,1.6,0.33599999999999997,4.1,12.1,3.9,1.8,0.513,5.5,14.3,5.3
0,2.4,0.661,6.2,19.2,7.4,1.1,0.37300000000000005,3.6,8.4,3.6
3,1.4,0.499,4.1,12.4,4.0,0.9,0.477,4.0,10.8,5.8
1,1.3,0.5760000000000001,5.0,14.8,6.5,1.5,0.521,4.1,11.3,5.6
3,0.8,0.41,3.6,12.8,6.0,1.2,0.288,2.2,7.0,1.8
1,1.2,0.5429999999999999,3.9,15.3,5.2,1.4,0.339,2.8,8.2,3.9
3,1.6,0.551,5.8,16.4,7.3,1.1,0.441,3.7,11.3,4.4
1,1.4,0.4840000000000001,4.4,14.5,5.7,1.4,0.521,3.4,9.4,4.4
0,1.7,0.5469999999999999,4.9,14.7,5.7,2.0,0.5589999999999999,5.0,15.0,6.3
1,2.1,0.553,5.6,14.5,5.1,1.3,0.374,3.9,9.8,4.1
0,1.1666666666666667,0.45166666666666666,4.5,13.0,4.166666666666667,0.3,0.41600000000000004,2.0,7.0,2.2
0,1.6,0.5740000000000001,5.9,14.5,6.1,1.5,0.49800000000000005,3.6,11.3,4.3
3,2.1,0.496,5.3,14.9,6.3,1.2,0.43499999999999994,2.9,9.7,3.8
1,1.7,0.34700000000000003,4.4,12.2,4.0,1.5,0.32,2.5,7.5,1.8333333333333333
3,1.3,0.34600000000000003,3.1,9.1,3.4,1.8,0.545,5.2,13.4,5.2
3,1.5,0.5469999999999999,5.6,14.1,6.2,1.4,0.532,4.4,12.2,4.8
3,0.9,0.5539999999999999,4.1,13.5,5.2,1.9,0.485,4.8,14.9,5.2
3,2.7,0.6719999999999999,6.3,18.6,7.5,0.8,0.29900000000000004,3.3,10.1,3.0
1,2.2,0.555,5.8,16.2,6.6,1.6,0.526,4.7,12.5,4.9
0,1.2,0.328,3.7,9.9,3.6,2.1,0.558,6.4,16.0,6.8
3,0.5,0.462,2.8,11.5,4.7,0.7,0.522,3.9,12.6,5.6
3,1.6,0.259,1.9,6.5,2.7,1.5,0.501,3.8,10.2,4.7
1,1.5,0.312,3.6,10.6,3.7,0.4,0.368,1.8,6.2,2.0
3,1.7,0.522,5.0,14.4,5.2,1.1,0.43599999999999994,3.2,10.0,4.2
3,1.3,0.5760000000000001,4.8,15.1,6.2,1.2,0.386,3.7,9.4,4.0
1,1.2,0.5439999999999999,4.0,15.0,4.8,1.2,0.5469999999999999,4.6,13.1,4.6
3,2.3,0.49400000000000005,4.9,14.6,6.1,0.7,0.497,3.8,11.9,5.3
0,1.5,0.259,2.0,6.3,2.9,2.0,0.5509999999999999,5.4,15.4,6.3
1,1.6,0.39,3.7,11.4,4.2,0.8,0.503,3.4,8.2,4.9
1,0.5,0.458,3.1,12.0,4.5,0.8,0.484,3.9,10.6,5.7
0,1.3,0.462,3.9,13.5,5.4,3.4,0.6319999999999999,6.8,19.8,8.2
1,0.8,0.572,3.8,14.1,5.4,1.2,0.378,3.7,9.4,4.3
3,1.5,0.532,5.9,14.0,6.8,1.2857142857142858,0.35000000000000003,2.4285714285714284,7.285714285714286,2.2857142857142856
1,1.3,0.5010000000000001,4.7,13.8,6.5,1.5,0.513,4.2,11.3,5.1
3,1.7,0.53,5.2,15.6,5.8,1.0,0.375,3.1,8.1,3.5
0,1.4,0.526,4.3,13.1,4.7,1.3,0.4630000000000001,3.8,13.6,6.1
1,1.5,0.595,5.1,15.8,6.5,1.375,0.3525,2.5,7.5,2.125
0,1.3,0.34800000000000003,3.7,9.7,3.5,1.9,0.499,4.8,12.9,4.5
1,1.1,0.48200000000000004,4.5,13.9,5.9,0.9,0.49000000000000005,3.4,7.9,3.9
3,1.7,0.548,5.9,17.0,6.6,1.2,0.32999999999999996,2.8,8.1,4.0
0,0.8,0.546,3.7,13.2,4.8,3.1,0.6519999999999999,6.5,19.8,8.6
3,1.4,0.507,5.5,13.7,6.8,0.3,0.37,1.6,6.0,2.1
3,1.6,0.321,3.9,12.0,4.4,0.8,0.38899999999999996,3.1,9.0,4.1
3,1.9,0.382,4.0,11.6,3.9,2.0,0.507,4.9,13.1,5.2
3,2.4,0.682,6.2,18.8,7.8,1.8,0.45200000000000007,4.5,13.8,4.8
3,1.6,0.293,2.8,7.8,3.6,0.7,0.473,3.3,8.4,4.7
0,1.6,0.5680000000000001,6.0,14.4,6.3,2.1,0.513,5.4,14.4,5.3
3,1.1428571428571428,0.44428571428571434,4.428571428571429,12.0,4.0,0.7,0.318,3.7,10.7,3.0
3,1.7,0.495,5.3,12.7,5.6,1.3,0.396,3.3,10.3,3.7
1,1.0,0.40800000000000003,4.0,13.4,6.1,1.3,0.381,3.8,8.9,3.8
3,2.3,0.488,4.5,14.4,6.6,1.1,0.44800000000000006,3.3,12.7,5.8
0,0.5,0.44699999999999995,3.5,11.9,5.3,1.7,0.5229999999999999,4.8,12.2,4.9
3,1.7,0.557,4.5,13.9,5.3,0.7,0.32599999999999996,4.0,11.0,2.6
3,1.4,0.45100000000000007,4.1,13.0,5.4,1.0,0.43899999999999995,3.0,9.1,3.8
3,1.9,0.475,5.3,12.2,5.3,1.1,0.351,2.7,8.6,4.3
3,1.9,0.54,6.2,17.7,6.7,1.5,0.45199999999999996,4.2,12.4,5.7
3,1.25,0.4675,4.5,12.25,4.5,1.4,0.403,3.2,10.2,3.6
0,0.5,0.445,3.6,11.5,5.9,1.1,0.44300000000000006,3.4,12.5,6.1
3,3.0,0.6980000000000001,7.6,19.8,8.3,1.0,0.515,4.6,12.2,3.3
1,2.4,0.576,6.4,17.3,6.8,0.8,0.304,3.8,10.0,2.6
0,1.3,0.593,4.6,15.1,5.8,1.3,0.45599999999999996,4.0,10.7,4.1
3,2.4,0.5079999999999999,4.7,15.3,6.9,0.8,0.34500000000000003,2.4,7.7,3.7
1,1.4,0.489,4.7,12.3,6.4,3.1,0.632,6.5,19.0,7.7
1,1.6,0.572,4.3,12.5,5.0,0.8,0.492,3.7,12.3,5.8
0,1.0,0.561,3.7,14.5,5.3,0.8,0.458,3.2,8.1,5.3
1,0.6,0.485,3.1,11.6,3.8,1.8,0.45499999999999996,4.4,11.9,5.0
1,0.9,0.391,3.7,11.9,5.4,1.6,0.457,4.4,13.2,5.8
3,2.3,0.5640000000000001,5.9,16.9,7.0,1.4,0.5309999999999999,4.9,13.2,3.9
0,1.3,0.33100000000000007,3.5,11.4,4.3,2.1,0.5479999999999999,6.5,16.3,6.9
3,2.0,0.55,6.1,17.1,6.8,0.6,0.49799999999999994,3.9,12.0,5.6
3,2.4,0.682,6.5,18.3,8.3,0.7,0.45499999999999996,3.0,8.8,5.2
0,1.7,0.24299999999999997,1.8,6.0,2.0,2.0,0.442,4.1,10.6,4.6
0,1.1111111111111112,0.44222222222222224,4.222222222222222,11.555555555555555,4.333333333333333,2.0,0.587,6.4,16.7,7.1
1,2.2,0.558,6.3,16.9,7.3,2.7,0.5680000000000001,6.0,16.1,6.6
3,1.1,0.56,4.0,15.0,5.6,1.2222222222222223,0.3688888888888889,2.888888888888889,8.444444444444445,2.888888888888889
